Time      Mean      STD       
0.031     8987.587  909.653   
0.032     8970.475  923.332   
0.032     8953.110  937.159   
0.032     8935.490  951.134   
0.032     8917.612  965.256   
0.032     8899.474  979.526   
0.032     8881.073  993.942   
0.032     8862.407  1008.504  
0.032     8843.473  1023.212  
0.032     8824.269  1038.065  
0.032     8804.792  1053.062  
0.032     8785.041  1068.203  
0.032     8765.012  1083.485  
0.033     8744.703  1098.910  
0.033     8724.113  1114.474  
0.033     8703.238  1130.178  
0.033     8682.077  1146.020  
0.033     8660.628  1161.998  
0.033     8638.888  1178.111  
0.033     8616.855  1194.357  
0.033     8594.527  1210.736  
0.033     8571.903  1227.245  
0.033     8548.980  1243.881  
0.033     8525.756  1260.645  
0.034     8502.229  1277.532  
0.034     8478.399  1294.541  
0.034     8454.262  1311.671  
0.034     8429.818  1328.917  
0.034     8405.065  1346.279  
0.034     8380.001  1363.753  
0.034     8354.625  1381.336  
0.034     8328.936  1399.027  
0.034     8302.931  1416.821  
0.034     8276.611  1434.716  
0.034     8249.973  1452.709  
0.035     8223.018  1470.796  
0.035     8195.743  1488.973  
0.035     8168.148  1507.239  
0.035     8140.232  1525.588  
0.035     8111.995  1544.017  
0.035     8083.436  1562.522  
0.035     8054.555  1581.100  
0.035     8025.350  1599.746  
0.035     7995.823  1618.455  
0.035     7965.972  1637.224  
0.035     7935.798  1656.048  
0.036     7905.301  1674.922  
0.036     7874.480  1693.842  
0.036     7843.337  1712.803  
0.036     7811.872  1731.800  
0.036     7780.085  1750.827  
0.036     7747.978  1769.881  
0.036     7715.550  1788.955  
0.036     7682.803  1808.044  
0.036     7649.738  1827.143  
0.036     7616.356  1846.245  
0.036     7582.659  1865.346  
0.037     7548.648  1884.439  
0.037     7514.325  1903.519  
0.037     7479.691  1922.579  
0.037     7444.750  1941.614  
0.037     7409.502  1960.617  
0.037     7373.951  1979.581  
0.037     7338.098  1998.502  
0.037     7301.947  2017.371  
0.037     7265.500  2036.182  
0.037     7228.760  2054.929  
0.037     7191.730  2073.605  
0.038     7154.414  2092.204  
0.038     7116.815  2110.717  
0.038     7078.937  2129.139  
0.038     7040.784  2147.463  
0.038     7002.359  2165.681  
0.038     6963.667  2183.786  
0.038     6924.712  2201.771  
0.038     6885.499  2219.628  
0.038     6846.032  2237.352  
0.038     6806.317  2254.933  
0.038     6766.358  2272.366  
0.039     6726.161  2289.643  
0.039     6685.731  2306.755  
0.039     6645.074  2323.697  
0.039     6604.196  2340.460  
0.039     6563.103  2357.037  
0.039     6521.800  2373.421  
0.039     6480.295  2389.605  
0.039     6438.593  2405.581  
0.039     6396.702  2421.341  
0.039     6354.629  2436.879  
0.039     6312.381  2452.187  
0.040     6269.964  2467.258  
0.040     6227.387  2482.084  
0.040     6184.657  2496.660  
0.040     6141.781  2510.976  
0.040     6098.769  2525.028  
0.040     6055.627  2538.807  
0.040     6012.365  2552.307  
0.040     5968.991  2565.521  
0.040     5925.514  2578.442  
0.040     5881.941  2591.064  
0.040     5838.283  2603.380  
0.041     5794.549  2615.384  
0.041     5750.747  2627.070  
0.041     5706.888  2638.432  
0.041     5662.980  2649.463  
0.041     5619.034  2660.159  
0.041     5575.059  2670.512  
0.041     5531.065  2680.518  
0.041     5487.064  2690.172  
0.041     5443.064  2699.468  
0.041     5399.076  2708.401  
0.041     5355.111  2716.966  
0.041     5311.179  2725.160  
0.042     5267.291  2732.976  
0.042     5223.458  2740.412  
0.042     5179.691  2747.463  
0.042     5136.000  2754.125  
0.042     5092.398  2760.395  
0.042     5048.894  2766.270  
0.042     5005.501  2771.746  
0.042     4962.230  2776.821  
0.042     4919.091  2781.491  
0.042     4876.098  2785.755  
0.042     4833.260  2789.611  
0.043     4790.589  2793.056  
0.043     4748.098  2796.090  
0.043     4705.798  2798.710  
0.043     4663.700  2800.916  
0.043     4621.816  2802.707  
0.043     4580.157  2804.084  
0.043     4538.737  2805.044  
0.043     4497.565  2805.590  
0.043     4456.654  2805.721  
0.043     4416.016  2805.438  
0.043     4375.661  2804.743  
0.044     4335.603  2803.636  
0.044     4295.852  2802.119  
0.044     4256.419  2800.196  
0.044     4217.317  2797.867  
0.044     4178.557  2795.136  
0.044     4140.150  2792.005  
0.044     4102.107  2788.479  
0.044     4064.440  2784.561  
0.044     4027.160  2780.255  
0.044     3990.278  2775.566  
0.044     3953.805  2770.498  
0.045     3917.752  2765.056  
0.045     3882.129  2759.246  
0.045     3846.947  2753.074  
0.045     3812.217  2746.546  
0.045     3777.948  2739.669  
0.045     3744.153  2732.449  
0.045     3710.839  2724.893  
0.045     3678.018  2717.010  
0.045     3645.699  2708.807  
0.045     3613.892  2700.292  
0.045     3582.606  2691.474  
0.046     3551.851  2682.363  
0.046     3521.636  2672.967  
0.046     3491.969  2663.295  
0.046     3462.860  2653.359  
0.046     3434.317  2643.168  
0.046     3406.349  2632.734  
0.046     3378.963  2622.066  
0.046     3352.167  2611.177  
0.046     3325.970  2600.077  
0.046     3300.379  2588.780  
0.046     3275.401  2577.297  
0.047     3251.044  2565.640  
0.047     3227.313  2553.823  
0.047     3204.216  2541.859  
0.047     3181.760  2529.761  
0.047     3159.950  2517.542  
0.047     3138.792  2505.218  
0.047     3118.292  2492.801  
0.047     3098.456  2480.306  
0.047     3079.288  2467.749  
0.047     3060.794  2455.142  
0.047     3042.978  2442.503  
0.048     3025.844  2429.845  
0.048     3009.397  2417.184  
0.048     2993.641  2404.536  
0.048     2978.579  2391.916  
0.048     2964.215  2379.340  
0.048     2950.552  2366.824  
0.048     2937.592  2354.383  
0.048     2925.339  2342.033  
0.048     2913.794  2329.790  
0.048     2902.959  2317.670  
0.048     2892.837  2305.689  
0.049     2883.429  2293.862  
0.049     2874.736  2282.205  
0.049     2866.759  2270.734  
0.049     2859.499  2259.463  
0.049     2852.956  2248.408  
0.049     2847.131  2237.584  
0.049     2842.023  2227.004  
0.049     2837.633  2216.685  
0.049     2833.959  2206.639  
0.049     2831.000  2196.879  
0.049     2828.757  2187.420  
0.050     2827.227  2178.274  
0.050     2826.408  2169.453  
0.050     2826.300  2160.969  
0.050     2826.899  2152.833  
0.050     2828.205  2145.055  
0.050     2830.213  2137.646  
0.050     2832.921  2130.615  
0.050     2836.326  2123.970  
0.050     2840.426  2117.720  
0.050     2845.216  2111.871  
0.050     2850.693  2106.431  
0.050     2856.853  2101.404  
0.051     2863.691  2096.796  
0.051     2871.204  2092.611  
0.051     2879.387  2088.852  
0.051     2888.235  2085.522  
0.051     2897.743  2082.622  
0.051     2907.906  2080.153  
0.051     2918.719  2078.115  
0.051     2930.177  2076.507  
0.051     2942.273  2075.327  
0.051     2955.001  2074.574  
0.051     2968.356  2074.243  
0.052     2982.332  2074.330  
0.052     2996.921  2074.832  
0.052     3012.118  2075.742  
0.052     3027.916  2077.053  
0.052     3044.308  2078.760  
0.052     3061.287  2080.854  
0.052     3078.846  2083.328  
0.052     3096.978  2086.172  
0.052     3115.675  2089.377  
0.052     3134.929  2092.934  
0.052     3154.734  2096.831  
0.053     3175.081  2101.059  
0.053     3195.963  2105.607  
0.053     3217.372  2110.462  
0.053     3239.299  2115.613  
0.053     3261.737  2121.048  
0.053     3284.676  2126.754  
0.053     3308.110  2132.719  
0.053     3332.030  2138.931  
0.053     3356.426  2145.376  
0.053     3381.292  2152.042  
0.053     3406.617  2158.915  
0.054     3432.393  2165.982  
0.054     3458.612  2173.231  
0.054     3485.265  2180.648  
0.054     3512.343  2188.221  
0.054     3539.838  2195.936  
0.054     3567.739  2203.781  
0.054     3596.039  2211.742  
0.054     3624.729  2219.808  
0.054     3653.799  2227.965  
0.054     3683.241  2236.202  
0.054     3713.045  2244.507  
0.055     3743.202  2252.867  
0.055     3773.705  2261.271  
0.055     3804.542  2269.708  
0.055     3835.707  2278.166  
0.055     3867.189  2286.635  
0.055     3898.979  2295.103  
0.055     3931.069  2303.560  
0.055     3963.449  2311.997  
0.055     3996.111  2320.403  
0.055     4029.046  2328.768  
0.055     4062.245  2337.084  
0.056     4095.699  2345.341  
0.056     4129.399  2353.531  
0.056     4163.336  2361.644  
0.056     4197.502  2369.673  
0.056     4231.888  2377.610  
0.056     4266.485  2385.448  
0.056     4301.285  2393.178  
0.056     4336.279  2400.793  
0.056     4371.459  2408.288  
0.056     4406.816  2415.656  
0.056     4442.342  2422.889  
0.057     4478.029  2429.983  
0.057     4513.868  2436.931  
0.057     4549.851  2443.728  
0.057     4585.971  2450.369  
0.057     4622.219  2456.849  
0.057     4658.586  2463.163  
0.057     4695.066  2469.306  
0.057     4731.651  2475.276  
0.057     4768.332  2481.067  
0.057     4805.103  2486.675  
0.057     4841.955  2492.098  
0.058     4878.882  2497.332  
0.058     4915.875  2502.374  
0.058     4952.928  2507.221  
0.058     4990.033  2511.871  
0.058     5027.184  2516.320  
0.058     5064.373  2520.568  
0.058     5101.593  2524.610  
0.058     5138.838  2528.447  
0.058     5176.101  2532.075  
0.058     5213.375  2535.495  
0.058     5250.653  2538.703  
0.059     5287.930  2541.699  
0.059     5325.199  2544.483  
0.059     5362.454  2547.053  
0.059     5399.689  2549.408  
0.059     5436.897  2551.548  
0.059     5474.073  2553.472  
0.059     5511.210  2555.181  
0.059     5548.304  2556.674  
0.059     5585.349  2557.951  
0.059     5622.339  2559.012  
0.059     5659.268  2559.858  
0.059     5696.132  2560.489  
0.060     5732.925  2560.905  
0.060     5769.642  2561.107  
0.060     5806.278  2561.096  
0.060     5842.828  2560.872  
0.060     5879.288  2560.437  
0.060     5915.653  2559.791  
0.060     5951.918  2558.936  
0.060     5988.078  2557.872  
0.060     6024.130  2556.602  
0.060     6060.069  2555.126  
0.060     6095.890  2553.445  
0.061     6131.591  2551.562  
0.061     6167.166  2549.478  
0.061     6202.612  2547.194  
0.061     6237.926  2544.713  
0.061     6273.103  2542.036  
0.061     6308.140  2539.164  
0.061     6343.033  2536.101  
0.061     6377.780  2532.847  
0.061     6412.376  2529.405  
0.061     6446.818  2525.776  
0.061     6481.105  2521.964  
0.062     6515.231  2517.970  
0.062     6549.195  2513.796  
0.062     6582.994  2509.444  
0.062     6616.625  2504.917  
0.062     6650.085  2500.217  
0.062     6683.372  2495.347  
0.062     6716.483  2490.308  
0.062     6749.416  2485.103  
0.062     6782.169  2479.735  
0.062     6814.739  2474.205  
0.062     6847.125  2468.517  
0.063     6879.323  2462.673  
0.063     6911.333  2456.675  
0.063     6943.152  2450.527  
0.063     6974.779  2444.229  
0.063     7006.212  2437.785  
0.063     7037.449  2431.198  
0.063     7068.488  2424.470  
0.063     7099.329  2417.604  
0.063     7129.969  2410.601  
0.063     7160.408  2403.466  
0.063     7190.644  2396.199  
0.064     7220.675  2388.805  
0.064     7250.502  2381.285  
0.064     7280.122  2373.642  
0.064     7309.534  2365.878  
0.064     7338.739  2357.997  
0.064     7367.734  2350.000  
0.064     7396.519  2341.891  
0.064     7425.093  2333.672  
0.064     7453.457  2325.345  
0.064     7481.608  2316.913  
0.064     7509.546  2308.378  
0.065     7537.272  2299.744  
0.065     7564.784  2291.012  
0.065     7592.082  2282.185  
0.065     7619.166  2273.265  
0.065     7646.035  2264.256  
0.065     7672.689  2255.159  
0.065     7699.129  2245.977  
0.065     7725.353  2236.712  
0.065     7751.363  2227.366  
0.065     7777.157  2217.943  
0.065     7802.736  2208.444  
0.066     7828.100  2198.872  
0.066     7853.249  2189.229  
0.066     7878.183  2179.518  
0.066     7902.903  2169.740  
0.066     7927.408  2159.898  
0.066     7951.699  2149.995  
0.066     7975.776  2140.032  
0.066     7999.640  2130.012  
0.066     8023.291  2119.936  
0.066     8046.729  2109.808  
0.066     8069.955  2099.629  
0.067     8092.970  2089.401  
0.067     8115.773  2079.126  
0.067     8138.366  2068.807  
0.067     8160.750  2058.446  
0.067     8182.923  2048.044  
0.067     8204.889  2037.603  
0.067     8226.646  2027.126  
0.067     8248.197  2016.615  
0.067     8269.541  2006.070  
0.067     8290.679  1995.495  
0.067     8311.613  1984.892  
0.068     8332.343  1974.261  
0.068     8352.869  1963.605  
0.068     8373.194  1952.926  
0.068     8393.317  1942.225  
0.068     8413.240  1931.504  
0.068     8432.963  1920.765  
0.068     8452.488  1910.009  
0.068     8471.816  1899.239  
0.068     8490.947  1888.455  
0.068     8509.883  1877.660  
0.068     8528.624  1866.855  
0.068     8547.172  1856.042  
0.069     8565.528  1845.221  
0.069     8583.693  1834.396  
0.069     8601.668  1823.566  
0.069     8619.454  1812.734  
0.069     8637.053  1801.901  
0.069     8654.464  1791.069  
0.069     8671.691  1780.238  
0.069     8688.733  1769.411  
0.069     8705.592  1758.588  
0.069     8722.269  1747.771  
0.069     8738.766  1736.962  
0.070     8755.083  1726.160  
0.070     8771.223  1715.368  
0.070     8787.185  1704.588  
0.070     8802.971  1693.819  
0.070     8818.584  1683.063  
0.070     8834.023  1672.322  
0.070     8849.290  1661.596  
0.070     8864.386  1650.887  
0.070     8879.314  1640.196  
0.070     8894.073  1629.523  
0.070     8908.665  1618.870  
0.071     8923.092  1608.238  
0.071     8937.355  1597.627  
0.071     8951.455  1587.039  
0.071     8965.393  1576.475  
0.071     8979.171  1565.935  
0.071     8992.790  1555.421  
0.071     9006.252  1544.933  
0.071     9019.557  1534.473  
0.071     9032.707  1524.040  
0.071     9045.703  1513.636  
0.071     9058.547  1503.262  
0.072     9071.240  1492.918  
0.072     9083.783  1482.605  
0.072     9096.178  1472.325  
0.072     9108.426  1462.076  
0.072     9120.527  1451.862  
0.072     9132.485  1441.681  
0.072     9144.299  1431.534  
0.072     9155.971  1421.423  
0.072     9167.502  1411.348  
0.072     9178.894  1401.310  
0.072     9190.148  1391.308  
0.073     9201.266  1381.344  
0.073     9212.248  1371.419  
0.073     9223.096  1361.532  
0.073     9233.810  1351.684  
0.073     9244.394  1341.876  
0.073     9254.847  1332.108  
0.073     9265.171  1322.381  
0.073     9275.367  1312.696  
0.073     9285.437  1303.051  
0.073     9295.381  1293.449  
0.073     9305.201  1283.889  
0.074     9314.899  1274.372  
0.074     9324.475  1264.899  
0.074     9333.931  1255.468  
0.074     9343.267  1246.082  
0.074     9352.486  1236.740  
0.074     9361.588  1227.443  
0.074     9370.575  1218.190  
0.074     9379.447  1208.982  
0.074     9388.207  1199.820  
0.074     9396.854  1190.704  
0.074     9405.391  1181.634  
0.075     9413.819  1172.610  
0.075     9422.138  1163.632  
0.075     9430.349  1154.701  
0.075     9438.455  1145.817  
0.075     9446.456  1136.979  
0.075     9454.353  1128.190  
0.075     9462.148  1119.447  
0.075     9469.841  1110.752  
0.075     9477.434  1102.105  
0.075     9484.928  1093.506  
0.075     9492.323  1084.954  
0.076     9499.621  1076.451  
0.076     9506.824  1067.996  
0.076     9513.931  1059.590  
0.076     9520.945  1051.232  
0.076     9527.865  1042.922  
0.076     9534.694  1034.661  
0.076     9541.433  1026.448  
0.076     9548.082  1018.285  
0.076     9554.642  1010.170  
0.076     9561.114  1002.104  
0.076     9567.500  994.086   
0.076     9573.801  986.118   
0.077     9580.017  978.198   
0.077     9586.149  970.327   
0.077     9592.199  962.505   
0.077     9598.167  954.732   
0.077     9604.054  947.008   
0.077     9609.862  939.332   
0.077     9615.591  931.706   
0.077     9621.242  924.128   
0.077     9626.816  916.599   
0.077     9632.314  909.118   
0.077     9637.737  901.686   
0.078     9643.086  894.303   
0.078     9648.361  886.968   
0.078     9653.564  879.681   
0.078     9658.696  872.443   
0.078     9663.757  865.253   
0.078     9668.748  858.111   
0.078     9673.671  851.017   
0.078     9678.525  843.971   
0.078     9683.312  836.973   
0.078     9688.032  830.022   
0.078     9692.687  823.120   
0.079     9697.278  816.264   
0.079     9701.804  809.456   
0.079     9706.267  802.696   
0.079     9710.668  795.982   
0.079     9715.007  789.316   
0.079     9719.285  782.696   
0.079     9723.504  776.123   
0.079     9727.663  769.596   
0.079     9731.763  763.116   
0.079     9735.806  756.682   
0.079     9739.791  750.294   
0.080     9743.720  743.952   
0.080     9747.594  737.656   
0.080     9751.413  731.405   
0.080     9755.177  725.200   
0.080     9758.888  719.040   
0.080     9762.546  712.925   
0.080     9766.152  706.855   
0.080     9769.707  700.829   
0.080     9773.210  694.848   
0.080     9776.664  688.912   
0.080     9780.068  683.019   
0.081     9783.423  677.170   
0.081     9786.730  671.365   
0.081     9789.990  665.604   
0.081     9793.202  659.886   
0.081     9796.368  654.211   
0.081     9799.489  648.579   
0.081     9802.564  642.990   
0.081     9805.595  637.443   
0.081     9808.582  631.939   
0.081     9811.525  626.477   
0.081     9814.426  621.056   
0.082     9817.285  615.677   
0.082     9820.101  610.340   
0.082     9822.877  605.044   
0.082     9825.612  599.789   
0.082     9828.307  594.575   
0.082     9830.963  589.402   
0.082     9833.580  584.268   
0.082     9836.158  579.175   
0.082     9838.699  574.122   
0.082     9841.202  569.109   
0.082     9843.668  564.135   
0.083     9846.097  559.201   
0.083     9848.491  554.305   
0.083     9850.850  549.448   
0.083     9853.173  544.630   
0.083     9855.462  539.851   
0.083     9857.717  535.109   
0.083     9859.939  530.406   
0.083     9862.127  525.740   
0.083     9864.283  521.111   
0.083     9866.406  516.520   
0.083     9868.498  511.966   
0.084     9870.559  507.448   
0.084     9872.588  502.968   
0.084     9874.588  498.523   
0.084     9876.557  494.115   
0.084     9878.496  489.742   
0.084     9880.407  485.405   
0.084     9882.288  481.104   
0.084     9884.141  476.838   
0.084     9885.966  472.606   
0.084     9887.764  468.410   
0.084     9889.534  464.248   
0.085     9891.277  460.120   
0.085     9892.994  456.026   
0.085     9894.685  451.967   
0.085     9896.350  447.940   
0.085     9897.989  443.947   
0.085     9899.603  439.988   
0.085     9901.193  436.061   
0.085     9902.758  432.167   
0.085     9904.299  428.305   
0.085     9905.817  424.476   
0.085     9907.311  420.679   
0.086     9908.782  416.913   
0.086     9910.230  413.180   
0.086     9911.656  409.477   
0.086     9913.060  405.806   
0.086     9914.442  402.166   
0.086     9915.802  398.556   
0.086     9917.141  394.977   
0.086     9918.460  391.428   
0.086     9919.757  387.909   
0.086     9921.035  384.420   
0.086     9922.292  380.961   
0.086     9923.530  377.531   
0.087     9924.748  374.131   
